order_id,customer,unit_price,quantity,orderdate,employee_id
1930,"Lowe, Mercado and Munoz",13.75,8,2004-06-15,25
1930,"Lowe, Mercado and Munoz",5.25,13,2004-06-15,25
1930,"Lowe, Mercado and Munoz",8.5,5,2004-06-15,25
1930,"Lowe, Mercado and Munoz",17.5,12,2004-06-15,25
1931,Hanson-Gilbert,9.0,7,2016-07-20,23
1931,Hanson-Gilbert,15.75,7,2016-07-20,23
1931,Hanson-Gilbert,20.5,9,2016-07-20,23
1931,Hanson-Gilbert,12.75,12,2016-07-20,23
1931,Hanson-Gilbert,24.75,10,2016-07-20,23
1932,Vasquez-Williams,20.0,11,1991-11-01,51
1932,Vasquez-Williams,20.25,12,1991-11-01,51
1932,Vasquez-Williams,8.25,5,1991-11-01,51
1932,Vasquez-Williams,13.5,4,1991-11-01,51
1932,Vasquez-Williams,21.5,6,1991-11-01,51
1932,Vasquez-Williams,24.5,9,1991-11-01,51
1933,Whitehead Group,19.5,6,2016-10-10,40
1933,Whitehead Group,11.75,8,2016-10-10,40
1933,Whitehead Group,2.75,11,2016-10-10,40
1933,Whitehead Group,15.0,13,2016-10-10,40
1933,Whitehead Group,5.25,6,2016-10-10,40
1934,White Inc,24.5,11,2001-07-08,11
1934,White Inc,3.0,11,2001-07-08,11
1934,White Inc,10.75,8,2001-07-08,11
1934,White Inc,17.75,7,2001-07-08,11
1934,White Inc,11.75,8,2001-07-08,11
1935,Watkins-Medina,19.5,7,1999-12-20,46
1935,Watkins-Medina,7.0,9,1999-12-20,46
1935,Watkins-Medina,10.5,10,1999-12-20,46
1935,Watkins-Medina,6.25,14,1999-12-20,46
1935,Watkins-Medina,17.25,19,1999-12-20,46
1935,Watkins-Medina,15.5,4,1999-12-20,46
1935,Watkins-Medina,11.5,11,1999-12-20,46
1936,Blevins Inc,8.5,11,2015-01-02,24
1936,Blevins Inc,14.0,7,2015-01-02,24
1936,Blevins Inc,20.25,14,2015-01-02,24
1936,Blevins Inc,3.0,8,2015-01-02,24
1937,Perez PLC,12.75,14,2016-07-30,53
1938,"Aguilar, Powers and Miller",10.75,11,1998-12-20,23
1938,"Aguilar, Powers and Miller",5.5,3,1998-12-20,23
1938,"Aguilar, Powers and Miller",11.25,6,1998-12-20,23
1939,Ayers-Barker,15.5,11,1994-12-27,46
1939,Ayers-Barker,7.0,10,1994-12-27,46
1939,Ayers-Barker,11.75,10,1994-12-27,46
1939,Ayers-Barker,5.0,6,1994-12-27,46
1939,Ayers-Barker,15.75,13,1994-12-27,46
1939,Ayers-Barker,6.0,4,1994-12-27,46
1939,Ayers-Barker,5.75,17,1994-12-27,46
1939,Ayers-Barker,7.25,10,1994-12-27,46
1939,Ayers-Barker,4.5,16,1994-12-27,46
1940,"Choi, Medina and Morse",11.5,6,2011-12-29,68
1940,"Choi, Medina and Morse",12.5,9,2011-12-29,68
1941,"Lawrence, Kelley and Holloway",5.0,12,1996-03-04,24
1941,"Lawrence, Kelley and Holloway",22.75,14,1996-03-04,24
1942,"Washington, Roth and Douglas",22.75,13,2016-02-03,58
1942,"Washington, Roth and Douglas",19.5,9,2016-02-03,58
1942,"Washington, Roth and Douglas",3.0,14,2016-02-03,58
1942,"Washington, Roth and Douglas",3.0,12,2016-02-03,58
1942,"Washington, Roth and Douglas",8.0,21,2016-02-03,58
1943,"Chavez, Moreno and Smith",17.25,9,1991-05-07,54
1943,"Chavez, Moreno and Smith",21.0,9,1991-05-07,54
1944,"Moore, Odonnell and Adams",24.75,10,2014-01-12,21
1944,"Moore, Odonnell and Adams",11.0,14,2014-01-12,21
1944,"Moore, Odonnell and Adams",7.25,8,2014-01-12,21
1944,"Moore, Odonnell and Adams",8.0,9,2014-01-12,21
1944,"Moore, Odonnell and Adams",9.0,9,2014-01-12,21
1944,"Moore, Odonnell and Adams",5.0,13,2014-01-12,21
1944,"Moore, Odonnell and Adams",7.0,10,2014-01-12,21
1946,Morris-Adams,20.5,6,1991-10-03,45
1946,Morris-Adams,12.0,8,1991-10-03,45
1946,Morris-Adams,6.5,7,1991-10-03,45
1946,Morris-Adams,24.25,7,1991-10-03,45
1947,Kent Group,21.0,11,2017-12-14,79
1947,Kent Group,3.75,14,2017-12-14,79
1948,Davis-Riley,13.5,7,2010-01-11,22
1948,Davis-Riley,5.0,15,2010-01-11,22
1948,Davis-Riley,16.25,9,2010-01-11,22
1948,Davis-Riley,6.25,11,2010-01-11,22
1949,Hanson-Gilbert,12.75,7,1991-03-19,81
1949,Hanson-Gilbert,6.5,9,1991-03-19,81
1949,Hanson-Gilbert,16.5,11,1991-03-19,81
1949,Hanson-Gilbert,9.5,11,1991-03-19,81
1950,Blevins Inc,16.0,10,1990-08-30,96
1950,Blevins Inc,22.5,5,1990-08-30,96
1950,Blevins Inc,7.5,10,1990-08-30,96
1950,Blevins Inc,21.25,9,1990-08-30,96
1951,"Castaneda, Nguyen and Erickson",16.75,6,1999-01-24,84
1951,"Castaneda, Nguyen and Erickson",23.25,10,1999-01-24,84
1951,"Castaneda, Nguyen and Erickson",20.75,7,1999-01-24,84
1952,Vasquez-Williams,21.5,12,2001-09-14,82
1952,Vasquez-Williams,7.0,14,2001-09-14,82
1952,Vasquez-Williams,15.75,11,2001-09-14,82
1953,Martinez and Sons,14.5,6,2006-08-12,21
1954,Turner-Hess,9.25,11,1996-05-01,31
1954,Turner-Hess,5.0,9,1996-05-01,31
1954,Turner-Hess,13.5,11,1996-05-01,31
1954,Turner-Hess,17.25,9,1996-05-01,31
1955,"Taylor, Patel and Harvey",22.0,7,1998-10-05,19
1955,"Taylor, Patel and Harvey",24.0,9,1998-10-05,19
1955,"Taylor, Patel and Harvey",8.5,10,1998-10-05,19
1956,"Choi, Medina and Morse",12.5,9,2002-01-04,1
1956,"Choi, Medina and Morse",22.0,10,2002-01-04,1
1956,"Choi, Medina and Morse",8.75,11,2002-01-04,1
1957,Cross-Shaw,3.25,7,2002-08-03,46
1957,Cross-Shaw,5.75,10,2002-08-03,46
1958,Porter Ltd,17.25,7,2017-07-25,10
1958,Porter Ltd,5.5,11,2017-07-25,10
1958,Porter Ltd,18.5,7,2017-07-25,10
1958,Porter Ltd,23.5,14,2017-07-25,10
1958,Porter Ltd,14.0,8,2017-07-25,10
1958,Porter Ltd,16.5,6,2017-07-25,10
1959,Guzman-Morgan,19.0,11,1993-05-25,54
1959,Guzman-Morgan,10.0,11,1993-05-25,54
1959,Guzman-Morgan,15.5,15,1993-05-25,54
1959,Guzman-Morgan,19.75,7,1993-05-25,54
1959,Guzman-Morgan,24.25,6,1993-05-25,54
1959,Guzman-Morgan,18.75,8,1993-05-25,54
1960,Bennett-Brown,20.75,7,1993-08-20,64
1960,Bennett-Brown,19.75,8,1993-08-20,64
1960,Bennett-Brown,10.5,9,1993-08-20,64
1960,Bennett-Brown,18.75,11,1993-08-20,64
1961,Miller-Carter,10.0,9,2018-10-26,80
1961,Miller-Carter,7.5,6,2018-10-26,80
1961,Miller-Carter,17.25,7,2018-10-26,80
1961,Miller-Carter,22.5,6,2018-10-26,80
1961,Miller-Carter,16.0,9,2018-10-26,80
1961,Miller-Carter,13.5,8,2018-10-26,80
1962,Tucker Ltd,17.75,10,1991-03-01,31
1962,Tucker Ltd,18.75,7,1991-03-01,31
1962,Tucker Ltd,15.25,8,1991-03-01,31
1962,Tucker Ltd,4.25,8,1991-03-01,31
1962,Tucker Ltd,11.75,8,1991-03-01,31
1963,"Norton, Lin and Kelly",12.25,8,2009-03-21,69
1963,"Norton, Lin and Kelly",9.25,12,2009-03-21,69
1963,"Norton, Lin and Kelly",6.75,8,2009-03-21,69
1963,"Norton, Lin and Kelly",11.5,14,2009-03-21,69
1963,"Norton, Lin and Kelly",7.0,13,2009-03-21,69
1963,"Norton, Lin and Kelly",11.75,6,2009-03-21,69
1963,"Norton, Lin and Kelly",9.0,9,2009-03-21,69
1965,Stone Ltd,11.75,8,2015-07-09,82
1965,Stone Ltd,14.0,8,2015-07-09,82
1966,Morales-Woods,12.5,12,2019-06-12,13
1966,Morales-Woods,3.0,9,2019-06-12,13
1966,Morales-Woods,20.75,17,2019-06-12,13
1966,Morales-Woods,10.5,7,2019-06-12,13
1967,"Davis, Green and Jenkins",21.5,9,2012-08-26,43
1967,"Davis, Green and Jenkins",18.0,17,2012-08-26,43
1967,"Davis, Green and Jenkins",16.75,5,2012-08-26,43
1967,"Davis, Green and Jenkins",13.5,12,2012-08-26,43
1968,Perez PLC,6.25,9,2005-04-06,91
1968,Perez PLC,14.0,9,2005-04-06,91
1968,Perez PLC,4.0,11,2005-04-06,91
1968,Perez PLC,4.25,13,2005-04-06,91
1968,Perez PLC,12.25,2,2005-04-06,91
1968,Perez PLC,12.25,13,2005-04-06,91
1968,Perez PLC,7.25,13,2005-04-06,91
1969,"Young, Smith and Edwards",11.5,8,2000-12-09,62
1969,"Young, Smith and Edwards",18.0,12,2000-12-09,62
1969,"Young, Smith and Edwards",11.0,8,2000-12-09,62
1969,"Young, Smith and Edwards",18.75,7,2000-12-09,62
1969,"Young, Smith and Edwards",10.5,20,2000-12-09,62
1969,"Young, Smith and Edwards",15.0,10,2000-12-09,62
1970,"Lawrence, Kelley and Holloway",4.25,12,2000-02-02,77
1971,Drake and Sons,8.0,13,2004-09-29,77
1971,Drake and Sons,6.0,6,2004-09-29,77
1971,Drake and Sons,20.25,19,2004-09-29,77
1972,Thompson-Fowler,17.25,12,2009-09-09,23
1972,Thompson-Fowler,20.0,8,2009-09-09,23
1972,Thompson-Fowler,13.75,8,2009-09-09,23
1972,Thompson-Fowler,5.0,11,2009-09-09,23
1972,Thompson-Fowler,13.25,12,2009-09-09,23
1972,Thompson-Fowler,20.5,13,2009-09-09,23
1972,Thompson-Fowler,11.5,8,2009-09-09,23
1972,Thompson-Fowler,4.25,16,2009-09-09,23
1973,"Coffey, Stephens and Ortiz",4.25,8,2014-06-12,45
1973,"Coffey, Stephens and Ortiz",21.0,14,2014-06-12,45
1973,"Coffey, Stephens and Ortiz",12.0,13,2014-06-12,45
1973,"Coffey, Stephens and Ortiz",23.25,11,2014-06-12,45
1973,"Coffey, Stephens and Ortiz",17.5,9,2014-06-12,45
1973,"Coffey, Stephens and Ortiz",18.0,12,2014-06-12,45
1973,"Coffey, Stephens and Ortiz",16.0,4,2014-06-12,45
1974,Hawkins Group,8.75,10,2010-08-14,68
1974,Hawkins Group,4.0,9,2010-08-14,68
1974,Hawkins Group,10.75,7,2010-08-14,68
1974,Hawkins Group,3.75,12,2010-08-14,68
1975,"Chavez, Moreno and Smith",8.75,9,2019-05-14,11
1975,"Chavez, Moreno and Smith",9.75,11,2019-05-14,11
1975,"Chavez, Moreno and Smith",6.75,14,2019-05-14,11
1975,"Chavez, Moreno and Smith",5.25,11,2019-05-14,11
1975,"Chavez, Moreno and Smith",4.5,6,2019-05-14,11
1975,"Chavez, Moreno and Smith",21.0,16,2019-05-14,11
1976,Carson LLC,7.75,14,2009-12-01,10
1976,Carson LLC,13.25,13,2009-12-01,10
1976,Carson LLC,15.25,6,2009-12-01,10
1976,Carson LLC,15.25,8,2009-12-01,10
1976,Carson LLC,16.75,15,2009-12-01,10
1977,Wilson-Moreno,12.75,8,2019-04-14,90
1977,Wilson-Moreno,7.75,7,2019-04-14,90
1977,Wilson-Moreno,21.75,13,2019-04-14,90
1977,Wilson-Moreno,24.0,8,2019-04-14,90
1977,Wilson-Moreno,22.5,12,2019-04-14,90
1978,Schaefer-Kirby,13.25,12,1997-04-07,80
1978,Schaefer-Kirby,16.5,10,1997-04-07,80
1978,Schaefer-Kirby,7.5,7,1997-04-07,80
1978,Schaefer-Kirby,17.25,10,1997-04-07,80
1978,Schaefer-Kirby,16.75,15,1997-04-07,80
1978,Schaefer-Kirby,9.5,10,1997-04-07,80
1979,Mitchell Inc,6.75,13,2016-06-25,69
1979,Mitchell Inc,24.25,10,2016-06-25,69
1979,Mitchell Inc,4.5,15,2016-06-25,69
1979,Mitchell Inc,5.0,13,2016-06-25,69
1980,Turner-Hess,5.5,9,2010-09-28,20
1980,Turner-Hess,13.75,13,2010-09-28,20
1980,Turner-Hess,24.5,14,2010-09-28,20
1980,Turner-Hess,22.5,9,2010-09-28,20
1981,"Rivera, Bautista and Carter",21.75,10,2012-11-18,70
1981,"Rivera, Bautista and Carter",15.5,7,2012-11-18,70
1981,"Rivera, Bautista and Carter",17.75,8,2012-11-18,70
1981,"Rivera, Bautista and Carter",5.5,8,2012-11-18,70
1981,"Rivera, Bautista and Carter",3.25,11,2012-11-18,70
1981,"Rivera, Bautista and Carter",9.75,8,2012-11-18,70
1982,Porter-Ayala,19.0,8,1990-07-18,42
1982,Porter-Ayala,14.0,7,1990-07-18,42
1982,Porter-Ayala,16.25,12,1990-07-18,42
1982,Porter-Ayala,20.0,9,1990-07-18,42
1982,Porter-Ayala,4.0,6,1990-07-18,42
1983,"Swanson, Guerrero and Garcia",3.25,7,1994-07-19,20
1983,"Swanson, Guerrero and Garcia",15.0,13,1994-07-19,20
1983,"Swanson, Guerrero and Garcia",19.5,8,1994-07-19,20
1983,"Swanson, Guerrero and Garcia",22.0,11,1994-07-19,20
1983,"Swanson, Guerrero and Garcia",21.0,5,1994-07-19,20
1983,"Swanson, Guerrero and Garcia",16.25,6,1994-07-19,20
1983,"Swanson, Guerrero and Garcia",10.5,5,1994-07-19,20
1984,"Lawrence, Kelley and Holloway",24.25,7,1994-09-17,97
1984,"Lawrence, Kelley and Holloway",15.25,15,1994-09-17,97
1984,"Lawrence, Kelley and Holloway",4.75,12,1994-09-17,97
1984,"Lawrence, Kelley and Holloway",19.25,7,1994-09-17,97
1984,"Lawrence, Kelley and Holloway",14.25,10,1994-09-17,97
1984,"Lawrence, Kelley and Holloway",4.0,9,1994-09-17,97
1984,"Lawrence, Kelley and Holloway",21.25,11,1994-09-17,97
1985,Jones LLC,7.5,9,2007-01-12,60
1985,Jones LLC,23.5,10,2007-01-12,60
1985,Jones LLC,3.5,15,2007-01-12,60
1985,Jones LLC,21.25,5,2007-01-12,60
1986,"Mason, Cardenas and Ward",3.5,8,2019-05-14,60
1986,"Mason, Cardenas and Ward",5.5,9,2019-05-14,60
1986,"Mason, Cardenas and Ward",3.25,16,2019-05-14,60
1986,"Mason, Cardenas and Ward",14.5,11,2019-05-14,60
1986,"Mason, Cardenas and Ward",19.75,9,2019-05-14,60
1986,"Mason, Cardenas and Ward",17.75,13,2019-05-14,60
1986,"Mason, Cardenas and Ward",16.0,10,2019-05-14,60
1987,Miller-Cantu,10.75,7,2004-09-29,45
1987,Miller-Cantu,20.5,8,2004-09-29,45
1987,Miller-Cantu,21.0,10,2004-09-29,45
1987,Miller-Cantu,3.0,13,2004-09-29,45
1988,"Ruiz, Roth and Keith",19.25,9,1999-05-18,11
1988,"Ruiz, Roth and Keith",9.75,10,1999-05-18,11
1988,"Ruiz, Roth and Keith",17.0,14,1999-05-18,11
1989,Martin-Grant,21.75,10,1990-01-03,3
1989,Martin-Grant,8.5,7,1990-01-03,3
1989,Martin-Grant,16.0,14,1990-01-03,3
1989,Martin-Grant,24.0,8,1990-01-03,3
1989,Martin-Grant,12.0,7,1990-01-03,3
1989,Martin-Grant,7.0,12,1990-01-03,3
1990,"Swanson, Guerrero and Garcia",12.75,8,2007-03-13,58
1990,"Swanson, Guerrero and Garcia",8.75,5,2007-03-13,58
1990,"Swanson, Guerrero and Garcia",13.5,9,2007-03-13,58
1990,"Swanson, Guerrero and Garcia",9.25,10,2007-03-13,58
1991,Hawkins Group,24.0,7,2010-03-07,93
1991,Hawkins Group,23.5,14,2010-03-07,93
1991,Hawkins Group,21.75,8,2010-03-07,93
1991,Hawkins Group,4.25,15,2010-03-07,93
1991,Hawkins Group,12.0,9,2010-03-07,93
1992,Perez PLC,9.0,15,2007-04-28,80
1992,Perez PLC,3.0,7,2007-04-28,80
1992,Perez PLC,12.0,8,2007-04-28,80
1992,Perez PLC,23.25,4,2007-04-28,80
1993,"Rivera, Bautista and Carter",20.75,7,1997-01-27,25
1993,"Rivera, Bautista and Carter",7.25,11,1997-01-27,25
1993,"Rivera, Bautista and Carter",13.0,15,1997-01-27,25
1994,Nichols-Greene,3.0,9,1993-08-31,43
1994,Nichols-Greene,12.5,10,1993-08-31,43
1994,Nichols-Greene,23.5,12,1993-08-31,43
1994,Nichols-Greene,3.5,13,1993-08-31,43
1994,Nichols-Greene,10.75,7,1993-08-31,43
1994,Nichols-Greene,24.5,9,1993-08-31,43
1994,Nichols-Greene,14.0,10,1993-08-31,43
1994,Nichols-Greene,5.0,10,1993-08-31,43
1994,Nichols-Greene,24.75,10,1993-08-31,43
1995,Patterson-Vega,23.25,9,2012-03-17,77
1995,Patterson-Vega,11.0,10,2012-03-17,77
1995,Patterson-Vega,13.5,14,2012-03-17,77
1995,Patterson-Vega,19.5,8,2012-03-17,77
1996,Martin-Grant,18.5,16,2017-02-25,91
1996,Martin-Grant,10.5,13,2017-02-25,91
1996,Martin-Grant,3.75,24,2017-02-25,91
1997,Hawkins Group,8.0,16,2001-05-22,74
1997,Hawkins Group,13.75,11,2001-05-22,74
1997,Hawkins Group,21.5,15,2001-05-22,74
1997,Hawkins Group,22.5,11,2001-05-22,74
1998,Mitchell Inc,21.5,11,2004-10-13,59
1998,Mitchell Inc,2.75,13,2004-10-13,59
1998,Mitchell Inc,7.0,9,2004-10-13,59
1998,Mitchell Inc,7.25,11,2004-10-13,59
1999,"Norton, Lin and Kelly",7.75,8,2011-10-21,84
1999,"Norton, Lin and Kelly",19.0,7,2011-10-21,84
1999,"Norton, Lin and Kelly",23.0,12,2011-10-21,84
1999,"Norton, Lin and Kelly",20.25,14,2011-10-21,84
1999,"Norton, Lin and Kelly",3.0,13,2011-10-21,84
1999,"Norton, Lin and Kelly",3.75,8,2011-10-21,84
2000,"Young, Johnson and Mccormick",11.75,12,1998-04-07,34
2000,"Young, Johnson and Mccormick",7.0,12,1998-04-07,34
2000,"Young, Johnson and Mccormick",5.5,9,1998-04-07,34
2000,"Young, Johnson and Mccormick",15.25,9,1998-04-07,34
2000,"Young, Johnson and Mccormick",11.0,6,1998-04-07,34
2000,"Young, Johnson and Mccormick",6.75,11,1998-04-07,34
2000,"Young, Johnson and Mccormick",12.25,9,1998-04-07,34
2000,"Young, Johnson and Mccormick",25.0,5,1998-04-07,34
2001,Smith-Thomas,2.75,10,2019-03-01,35
2001,Smith-Thomas,15.0,13,2019-03-01,35
2002,"Norton, Lin and Kelly",18.25,11,2008-03-15,0
2002,"Norton, Lin and Kelly",8.75,10,2008-03-15,0
2002,"Norton, Lin and Kelly",15.75,11,2008-03-15,0
2003,Whitehead Group,20.75,14,2019-04-25,10
2003,Whitehead Group,6.75,8,2019-04-25,10
2003,Whitehead Group,9.25,9,2019-04-25,10
2003,Whitehead Group,20.0,9,2019-04-25,10
2003,Whitehead Group,5.25,8,2019-04-25,10
2003,Whitehead Group,14.25,7,2019-04-25,10
2003,Whitehead Group,24.25,8,2019-04-25,10
2003,Whitehead Group,16.5,8,2019-04-25,10
2004,"Swanson, Guerrero and Garcia",6.5,8,2014-03-28,73
2004,"Swanson, Guerrero and Garcia",14.5,12,2014-03-28,73
2004,"Swanson, Guerrero and Garcia",19.75,6,2014-03-28,73
2004,"Swanson, Guerrero and Garcia",6.75,12,2014-03-28,73
2005,Sanders PLC,15.75,9,2011-09-19,36
2005,Sanders PLC,24.0,17,2011-09-19,36
2005,Sanders PLC,19.5,11,2011-09-19,36
2005,Sanders PLC,16.75,8,2011-09-19,36
2005,Sanders PLC,15.0,12,2011-09-19,36
2005,Sanders PLC,24.75,12,2011-09-19,36
2006,"Day, Bryant and Bartlett",18.5,8,2012-04-29,0
2006,"Day, Bryant and Bartlett",18.25,7,2012-04-29,0
2006,"Day, Bryant and Bartlett",14.75,9,2012-04-29,0
2006,"Day, Bryant and Bartlett",4.5,8,2012-04-29,0
2007,"Robertson, Park and Thompson",18.0,7,2004-01-30,25
2007,"Robertson, Park and Thompson",15.75,10,2004-01-30,25
2007,"Robertson, Park and Thompson",22.0,16,2004-01-30,25
2007,"Robertson, Park and Thompson",17.25,6,2004-01-30,25
2008,Whitehead Group,15.0,10,2005-09-04,75
2008,Whitehead Group,7.75,9,2005-09-04,75
2008,Whitehead Group,23.5,7,2005-09-04,75
2008,Whitehead Group,18.75,8,2005-09-04,75
2008,Whitehead Group,16.5,7,2005-09-04,75
2008,Whitehead Group,22.0,9,2005-09-04,75
2008,Whitehead Group,18.0,6,2005-09-04,75
2008,Whitehead Group,15.25,13,2005-09-04,75
2008,Whitehead Group,23.5,13,2005-09-04,75
2008,Whitehead Group,17.25,11,2005-09-04,75
2008,Whitehead Group,6.25,9,2005-09-04,75
2009,Morris-Adams,13.5,7,2006-01-05,54
2009,Morris-Adams,11.0,12,2006-01-05,54
2009,Morris-Adams,5.75,11,2006-01-05,54
2009,Morris-Adams,14.25,9,2006-01-05,54
2009,Morris-Adams,18.5,11,2006-01-05,54
2009,Morris-Adams,23.75,12,2006-01-05,54
2009,Morris-Adams,15.0,11,2006-01-05,54
2009,Morris-Adams,6.25,7,2006-01-05,54
2010,"Taylor, Patel and Harvey",19.25,9,2016-02-27,10
2010,"Taylor, Patel and Harvey",8.75,9,2016-02-27,10
2010,"Taylor, Patel and Harvey",15.75,9,2016-02-27,10
2010,"Taylor, Patel and Harvey",23.25,13,2016-02-27,10
2010,"Taylor, Patel and Harvey",12.5,10,2016-02-27,10
2010,"Taylor, Patel and Harvey",5.75,8,2016-02-27,10
2010,"Taylor, Patel and Harvey",6.75,7,2016-02-27,10
2010,"Taylor, Patel and Harvey",23.0,12,2016-02-27,10
2010,"Taylor, Patel and Harvey",8.75,5,2016-02-27,10
2011,Watson-Spears,8.5,18,1991-08-07,20
2011,Watson-Spears,9.25,7,1991-08-07,20
2011,Watson-Spears,11.25,11,1991-08-07,20
2011,Watson-Spears,9.25,9,1991-08-07,20
2011,Watson-Spears,9.0,12,1991-08-07,20
2012,Taylor Inc,13.25,15,1992-03-08,1
2012,Taylor Inc,11.75,8,1992-03-08,1
2012,Taylor Inc,21.75,12,1992-03-08,1
2012,Taylor Inc,6.5,9,1992-03-08,1
2012,Taylor Inc,22.75,11,1992-03-08,1
2013,"Taylor, Patel and Harvey",8.25,11,2013-08-29,84
2013,"Taylor, Patel and Harvey",7.25,13,2013-08-29,84
2013,"Taylor, Patel and Harvey",23.0,7,2013-08-29,84
2013,"Taylor, Patel and Harvey",12.5,10,2013-08-29,84
2013,"Taylor, Patel and Harvey",5.0,7,2013-08-29,84
2014,"Hernandez, Rhodes and Curtis",3.5,10,2011-10-19,51
2014,"Hernandez, Rhodes and Curtis",7.25,11,2011-10-19,51
2014,"Hernandez, Rhodes and Curtis",9.75,14,2011-10-19,51
2014,"Hernandez, Rhodes and Curtis",6.5,13,2011-10-19,51
2015,Ayers-Barker,6.5,16,2011-07-01,57
2015,Ayers-Barker,12.0,7,2011-07-01,57
2015,Ayers-Barker,20.25,8,2011-07-01,57
2015,Ayers-Barker,7.0,6,2011-07-01,57
2015,Ayers-Barker,2.5,10,2011-07-01,57
2016,Wilson-Moreno,19.25,13,1993-08-31,64
2016,Wilson-Moreno,6.75,12,1993-08-31,64
2016,Wilson-Moreno,8.5,17,1993-08-31,64
2016,Wilson-Moreno,19.25,5,1993-08-31,64
2016,Wilson-Moreno,15.0,13,1993-08-31,64
2016,Wilson-Moreno,17.75,11,1993-08-31,64
2017,Miller-Cantu,5.0,9,1993-11-05,25
2017,Miller-Cantu,12.25,6,1993-11-05,25
2017,Miller-Cantu,6.25,10,1993-11-05,25
2018,Cox Ltd,14.75,10,2001-05-19,49
2018,Cox Ltd,9.5,8,2001-05-19,49
2018,Cox Ltd,8.5,7,2001-05-19,49
2018,Cox Ltd,8.75,10,2001-05-19,49
2018,Cox Ltd,15.0,16,2001-05-19,49
2019,Gordon Group,20.0,9,2014-02-19,51
2019,Gordon Group,19.25,5,2014-02-19,51
2020,Gonzalez Ltd,8.25,17,2009-01-15,61
2020,Gonzalez Ltd,7.25,3,2009-01-15,61
2020,Gonzalez Ltd,11.25,12,2009-01-15,61
2020,Gonzalez Ltd,12.25,11,2009-01-15,61
2020,Gonzalez Ltd,16.0,19,2009-01-15,61
2020,Gonzalez Ltd,20.0,13,2009-01-15,61
2020,Gonzalez Ltd,5.25,11,2009-01-15,61
2020,Gonzalez Ltd,12.25,9,2009-01-15,61
2021,Nichols-Greene,10.75,7,1998-12-07,46
2021,Nichols-Greene,2.5,10,1998-12-07,46
2021,Nichols-Greene,16.75,15,1998-12-07,46
2021,Nichols-Greene,22.75,6,1998-12-07,46
2021,Nichols-Greene,9.5,8,1998-12-07,46
2021,Nichols-Greene,10.0,11,1998-12-07,46
2021,Nichols-Greene,16.5,10,1998-12-07,46
2021,Nichols-Greene,21.75,10,1998-12-07,46
2021,Nichols-Greene,15.0,13,1998-12-07,46
2021,Nichols-Greene,22.0,10,1998-12-07,46
2021,Nichols-Greene,3.75,9,1998-12-07,46
2022,"Alexander, Smith and Bartlett",9.75,6,2010-12-05,80
2022,"Alexander, Smith and Bartlett",15.25,8,2010-12-05,80
2022,"Alexander, Smith and Bartlett",3.5,11,2010-12-05,80
2022,"Alexander, Smith and Bartlett",20.25,6,2010-12-05,80
2022,"Alexander, Smith and Bartlett",9.0,10,2010-12-05,80
2022,"Alexander, Smith and Bartlett",11.25,10,2010-12-05,80
2022,"Alexander, Smith and Bartlett",9.25,12,2010-12-05,80
2022,"Alexander, Smith and Bartlett",5.75,13,2010-12-05,80
2022,"Alexander, Smith and Bartlett",17.0,8,2010-12-05,80
2023,White Inc,21.75,7,1999-04-27,55
2023,White Inc,4.25,11,1999-04-27,55
2023,White Inc,10.25,13,1999-04-27,55
2023,White Inc,6.5,9,1999-04-27,55
2023,White Inc,3.0,5,1999-04-27,55
2023,White Inc,11.75,15,1999-04-27,55
2024,"Torres, Wolfe and Blankenship",25.0,8,2018-05-30,84
2024,"Torres, Wolfe and Blankenship",13.0,7,2018-05-30,84
2024,"Torres, Wolfe and Blankenship",13.0,5,2018-05-30,84
2024,"Torres, Wolfe and Blankenship",22.0,13,2018-05-30,84
2024,"Torres, Wolfe and Blankenship",23.75,8,2018-05-30,84
2024,"Torres, Wolfe and Blankenship",16.25,8,2018-05-30,84
2024,"Torres, Wolfe and Blankenship",12.5,9,2018-05-30,84
2024,"Torres, Wolfe and Blankenship",22.25,12,2018-05-30,84
2025,Cross-Shaw,15.5,9,2005-08-31,31
2025,Cross-Shaw,6.75,11,2005-08-31,31
2025,Cross-Shaw,22.25,17,2005-08-31,31
2025,Cross-Shaw,15.25,9,2005-08-31,31
2025,Cross-Shaw,17.75,8,2005-08-31,31
2025,Cross-Shaw,7.5,10,2005-08-31,31
2026,Vasquez-Williams,5.5,17,2014-12-05,22
2026,Vasquez-Williams,6.25,7,2014-12-05,22
2026,Vasquez-Williams,14.75,10,2014-12-05,22
2026,Vasquez-Williams,4.5,8,2014-12-05,22
2026,Vasquez-Williams,24.25,13,2014-12-05,22
2026,Vasquez-Williams,12.75,13,2014-12-05,22
2026,Vasquez-Williams,17.25,7,2014-12-05,22
2026,Vasquez-Williams,7.25,9,2014-12-05,22
2026,Vasquez-Williams,24.75,10,2014-12-05,22
2027,Mitchell Inc,11.5,8,2014-07-06,21
2027,Mitchell Inc,23.75,15,2014-07-06,21
2027,Mitchell Inc,14.25,14,2014-07-06,21
2027,Mitchell Inc,22.25,7,2014-07-06,21
2028,Carson LLC,13.0,10,1992-07-14,9
2028,Carson LLC,24.75,6,1992-07-14,9
2028,Carson LLC,5.75,9,1992-07-14,9
2028,Carson LLC,3.75,9,1992-07-14,9
2028,Carson LLC,4.25,7,1992-07-14,9
2028,Carson LLC,16.25,10,1992-07-14,9
